Date,Open,High,Low,Close,id,ATR,RSI
,0.99815,0.999616,0.99815,0.999317,usdd,0.004469015454599387,55.10403089990812
,1.001,1.001,0.998496,0.998496,usdd,0.004328657207842277,53.6705771904706
,0.999509,0.999948,0.999297,0.999948,usdd,0.004123181692996393,55.857653143154415
,0.999692,1.0,0.999213,1.0,usdd,0.0038848830006395067,55.93787520550684
,0.999555,1.0,0.999555,0.999727,usdd,0.0036391770720224014,55.368958424254416
,0.999593,1.0,0.999079,0.999079,usdd,0.0034450215668779404,53.9659519878064
,0.999622,1.001,0.999309,1.0,usdd,0.003336162883529505,55.68471562808138
,0.998936,0.998936,0.995775,0.995775,usdd,0.003399651248991686,47.01297141481691
,0.998368,0.998904,0.997643,0.998904,usdd,0.003380319016920855,52.86705072899377
,0.999501,0.999629,0.998845,0.998845,usdd,0.003194867658569366,52.74871060595984
,0.999527,0.999612,0.998533,0.999553,usdd,0.0030437342543858355,54.077149850027645
,0.999597,0.999597,0.99875,0.999558,usdd,0.0028868246647868424,54.086967000458316
,0.998133,0.998437,0.997875,0.998437,usdd,0.002800837188730639,51.43228373646129
,0.998498,0.999059,0.998498,0.999059,usdd,0.0026452059609641657,52.816115302233825
,0.999963,0.999963,0.998883,0.99921,usdd,0.002533405535181017,53.164996331313645
,0.999946,0.999946,0.999459,0.999459,usdd,0.0024050194255252275,53.772006253047095
,0.999621,1.0,0.999621,1.0,usdd,0.002271875180844855,55.13263121418691
,0.999888,0.999888,0.99908,0.999802,usdd,0.002175312667927368,54.500385965144886
,1.0,1.0,0.999042,0.999042,usdd,0.0020883617630754144,52.0338041888644
,0.99999,0.99999,0.999668,0.999845,usdd,0.0020069073514271747,54.382948967542454
,0.99806,0.99977,0.99806,0.99977,usdd,0.0019910568263252363,54.1163653061005
,0.99765,1.002,0.99765,0.999442,usdd,0.0021595527673020027,52.895172942916965
,0.997678,0.997761,0.997581,0.997581,usdd,0.002138227569637574,46.48557380890674
,0.998306,0.998959,0.998115,0.998115,usdd,0.002083925600377747,48.41709806199575
,0.998224,0.998224,0.996431,0.996431,usdd,0.0020631452003507683,43.13025051836145
,0.99688,0.99688,0.99688,0.99688,usdd,0.0019478491146114301,44.859114028208126
,1.0,1.0,1.0,1.0,paxos-standard,0.0,
,1.0,1.0,0.99085,0.993638,paxos-standard,0.000653571428571428,
,0.998152,0.999172,0.996404,0.999172,paxos-standard,0.0010021734693877495,
,0.999662,0.999779,0.998396,0.999779,paxos-standard,0.0010293753644314834,
,0.997846,1.001,0.997846,0.998912,paxos-standard,0.0011811342669720832,
,1.001,1.001,0.982448,0.996449,paxos-standard,0.0024219103907597845,
,0.98746,1.001,0.98746,1.001,paxos-standard,0.003216059648562649,
,1.003,1.005,1.0,1.005,paxos-standard,0.0033434839593795953,
,1.001,1.007,1.001,1.006,paxos-standard,0.003533235105138196,
,1.004,1.007,1.001,1.001,paxos-standard,0.0037094325976283252,
,1.002,1.002,0.999252,0.999252,paxos-standard,0.0036407588406548713,
,1.0,1.001,0.999633,1.001,paxos-standard,0.0035055617806080846,
,0.999727,1.002,0.998618,0.999498,paxos-standard,0.0034967359391360783,
,0.999554,1.001,0.999554,1.001,paxos-standard,0.003354254800626351,
,1.0,1.002,0.99944,1.0,paxos-standard,0.0032975223148673264,50.0
,0.999908,1.001,0.999098,1.0,paxos-standard,0.0031978421495196495,50.0
,1.003,1.003,0.999507,1.001,paxos-standard,0.0032189248531253787,51.485209435747585
,0.998337,0.999527,0.998035,0.998035,paxos-standard,0.003200787363616415,47.024994104249934
,0.998515,0.999001,0.99824,0.99824,paxos-standard,0.003041159694786673,47.36451446418583
,0.998021,1.0,0.998021,0.998986,paxos-standard,0.0029652911451590503,48.65415815394811
